,fuelPrice,latitude,longitude
6160,1.42,29.636274,-95.5312849
6161,1.45,29.5827729,-95.5637789
6162,1.53,29.619942,-95.509337
6163,1.49,29.5933394,-95.5648044
6164,1.62,29.5660125,-95.5656802
6165,1.78,29.5104422,-95.527301
6166,1.69,29.5801166,-95.5228955
6167,1.51,29.6121077,-95.4931427
6168,1.57,29.583399,-95.5428699
6169,1.61,31.5990597,-102.8769474
6170,1.8,30.2976091,-97.7418416
6171,1.7,31.6036884,-102.9024156
6172,1.41,31.5756775,-102.8917367
6173,1.71,29.8379509,-94.8946381
6174,1.47,29.8583098,-94.8981442
6175,1.54,29.8248403,-94.8709541
6176,1.42,29.8759546,-94.8272803
6177,1.48,30.3600657,-95.6004953
6178,1.61,30.3900248,-95.7388706
6179,1.5,30.3595637,-95.5976716
6180,1.66,33.7232116,-102.7592523
6181,1.51,30.3917041,-97.659531
6182,1.57,33.7252535,-102.756778
6183,1.46,29.5756323,-97.1431178
6184,1.5,29.5756323,-97.1431178
6185,1.47,31.7558149,-96.8798414
6186,1.43,31.9179525,-94.6813761
6187,1.72,33.1704,-94.978187
6188,1.5,33.159493,-95.0639809
6189,1.55,33.1568544,-94.9701007
6190,1.6,33.180432,-94.971161
6191,1.3,33.1768829,-94.970031
6192,1.42,30.3600505,-97.7408503
6193,1.49,33.157246,-94.959529
6194,1.49,33.1637205,-94.9968717
6195,1.85,33.1617387,-94.9680617
6196,1.38,33.1703059,-94.9707123
6197,1.37,33.1378535,-94.9615742
6198,1.58,33.146127,-94.968164
6199,1.6,33.1675929,-94.999757
6200,1.63,33.1567863,-94.968269
6201,1.58,33.1604189,-95.2356403
6202,1.55,33.1628492,-95.2364323
6203,1.57,32.927466,-97.52557
6204,1.72,30.0668543,-99.6938294
6205,1.64,33.6483462,-97.3667922
6206,1.61,33.6483325,-97.3696045
6207,1.61,33.6482976,-97.3701524
6208,1.38,33.648575,-97.3747026
6209,1.56,33.648575,-97.3747026
6210,1.53,34.2263568,-102.7239461
6211,1.57,34.2228732,-102.7269019
6212,1.43,34.2270506,-102.7251531
6213,1.51,34.2276715,-102.7261763
6214,1.43,32.8760509,-97.529797
6215,1.51,32.3898075,-99.7450037
6216,1.46,33.4496635,-99.6228629
6217,1.61,32.2783583,-95.7495554
6218,1.31,32.2325832,-95.6647332
6219,1.47,33.0114527,-96.6124957
6220,1.45,31.6414164,-94.6822041
6221,1.48,31.6466331,-94.6547499
6222,1.37,31.5993202,-94.6210779
6223,1.48,31.492869,-94.717487
6224,1.46,31.5977918,-94.6396993
6225,1.43,32.9010084,-97.5470655
6226,1.54,31.5629668,-94.680281
6227,1.53,31.5913049,-94.6473218
6228,1.6,31.6288774,-94.630007
6229,1.43,38.3198653,-95.2511964
6230,1.75,31.5934086,-94.6180866
6231,1.72,31.6532585,-94.6562437
6232,1.51,31.7004754,-94.6753784
6233,1.29,31.6323473,-94.6401479
6234,1.35,31.6300836,-94.6523257
6235,1.24,31.5778737,-94.6715129
6236,1.31,29.494341,-94.991659
6237,1.32,31.5902534,-94.6656818
6238,1.4,31.5584251,-94.3584959
6239,1.27,31.6216133,-94.6531387
6240,1.72,31.630711,-94.6847248
6241,1.47,31.61773,-94.6392269
6242,1.55,29.5562751,-95.4366808
6243,1.43,29.5562751,-95.4366808
6244,1.86,33.2266192,-94.6566646
6245,1.68,29.5562751,-95.4366808
6246,1.46,33.4359694,-94.1309597
6247,1.55,29.7317816,-99.0815148
6248,1.64,33.4427549,-94.1273753
6249,1.69,30.3503337,-95.9175745
6250,1.08,30.3892212,-96.0864424
6251,1.6,30.3758887,-96.0817804
6252,1.41,30.3964874,-96.0724631
6253,1.65,30.3964874,-96.0724631
6254,1.93,30.3969294,-96.0700768
6255,1.67,29.975787,-93.989058
6256,1.39,29.9694806,-93.9934445
6257,1.47,29.964194,-93.999463
6258,1.46,33.1013535,-96.6769248
6259,1.46,31.717156,-99.133999
6260,1.26,29.973007,-93.990278
6261,1.62,29.34153,-95.8524978
6262,1.58,29.393086,-95.829946
6263,1.59,29.6162466,-96.0204567
6264,1.33,29.4214881,-95.8348105
6265,1.45,29.377796,-95.8132229
6266,1.66,33.4638366,-94.3356363
6267,1.52,33.4645261,-94.4115208
6268,1.11,29.7088681,-98.1185284
6269,1.55,29.6459541,-98.0771987
6270,1.45,30.1112237,-97.3730468
6271,1.47,29.7128287,-98.1027374
6272,1.36,29.6850928,-98.1254474
6273,1.49,30.1388333,-95.1104347
6274,1.5,30.1546141,-95.2169243
6275,1.52,31.9833422,-95.0948252
6276,1.77,30.5398273,-95.4832958
6277,1.57,30.5214906,-95.3341145
6278,1.53,30.8471781,-93.7667223
6279,1.4,29.2676062,-97.7637094
6280,1.19,33.7886649,-97.7208173
6281,1.66,30.1049611,-97.3283798
6282,1.4,31.0781544,-97.6062148
6283,1.57,31.0295577,-96.1172694
6284,1.67,31.0343253,-96.1031328
6285,1.48,32.8836046,-97.2041455
6286,1.69,32.8432605,-97.214745
6287,1.4,32.870801,-97.207449
6288,1.51,32.8517172,-97.2139661
6289,1.49,32.8500362,-97.2380418
6290,1.47,32.837738,-97.213612
6291,1.39,32.8377983,-97.2146305
6292,1.31,30.104773,-97.33035
6293,1.49,32.8138149,-97.2411722
6294,1.54,32.8627207,-97.2083167
6295,1.25,32.8619951,-97.2090927
6296,1.62,30.9175729,-96.0836991
6297,1.48,29.5788679,-95.6234477
6298,1.35,27.9479418,-97.584012
6299,1.66,31.9214337,-102.4326118
6300,1.66,31.863461,-102.379278
6301,1.32,31.859738,-102.345785
6302,1.67,31.8695881,-102.3196728
6303,1.53,30.2508102,-94.6298236
6304,1.59,31.8509944,-102.3930262
6305,1.57,31.8675505,-102.3801039
6306,1.57,30.1204067,-93.758727
6307,1.76,30.104466,-93.747645
6308,1.64,30.2257339,-93.8674176
6309,1.65,32.2738383,-94.978562
6310,1.71,28.9994954,-95.3275245
6311,1.52,32.7193295,-96.7960165
6312,1.51,30.710215,-101.2034226
6313,1.53,31.4719255,-99.9111638
6314,1.72,28.9826033,-95.9428467
6315,1.63,28.7191956,-96.2103701
6316,1.61,31.7706487,-95.6352222
6317,1.47,31.7274964,-95.6025795
6318,1.59,32.427667,-96.681443
6319,1.37,35.5328614,-100.9676696
6320,1.46,35.533073,-100.9538011
6321,1.28,35.5279672,-100.9677891
6322,1.24,32.360334,-94.0932517
6323,1.73,32.7215806,-97.1488398
6324,1.25,33.65447,-95.532956
6325,1.45,28.9754588,-95.9697588
6326,1.72,29.6915185,-95.2197335
6327,1.69,29.68389,-95.1539177
6328,1.71,29.6500626,-95.1710514
6329,1.5,29.7108473,-95.2205312
6330,1.61,29.6639871,-95.1322968
6331,1.46,29.690387,-95.219324
6332,1.59,29.6632742,-95.126821
6333,1.36,29.6492265,-95.161565
6334,1.81,29.6641251,-95.1224416
6335,1.39,29.6657536,-95.1719278
6336,1.63,29.7701427,-94.9771878
6337,1.47,29.6649372,-95.1611444
6338,1.78,29.663188,-95.1320155
6339,1.4,29.5637318,-95.2816871
6340,1.68,29.5593882,-95.3304499
6341,1.79,29.5469489,-95.2317832
6342,1.36,29.4995445,-95.4461624
6343,1.48,29.5640374,-95.2922468
6344,1.47,29.5677731,-95.2858346
6345,1.42,29.5591035,-95.3492736
6346,1.41,29.594231,-95.2870218
6347,1.74,29.7702252,-94.9782386
6348,1.43,28.896757,-99.0933287
6349,1.51,31.406855,-103.4855012
6350,1.79,31.4298298,-103.4832539
6351,1.55,26.2458439,-98.4603362
6352,1.58,36.3890452,-100.802692
6353,1.51,30.4471326,-97.651475
6354,1.42,26.22974,-98.149022
6355,1.38,26.12276,-98.1957316
6356,1.57,33.3677411,-96.9643505
6357,1.44,32.9898917,-94.9645836
6358,1.44,29.75691,-94.995512
6359,1.44,32.9953382,-94.9671169
6360,1.83,34.1901837,-101.7068894
6361,1.48,34.192921,-101.704802
6362,1.58,34.1884176,-101.7508821
6363,1.34,33.0378896,-96.6984312
6364,1.65,33.0242162,-96.6988195
6365,1.54,33.0271642,-96.8302485
6366,1.55,33.0569763,-96.7096846
6367,1.86,33.027277,-96.7706431
6368,1.46,33.0713606,-96.7726765
6369,2.0,33.0998215,-96.6399829
6370,1.64,29.8270315,-94.8453932
6371,1.31,33.01348,-96.653931
6372,1.4,33.0183518,-96.6820418
6373,1.84,33.0166882,-96.6818934
6374,1.67,33.072252,-96.74974
6375,1.74,33.0193118,-96.7084749
6376,1.61,33.0414199,-96.7156693
6377,1.59,33.0580912,-96.6985118
6378,1.45,33.0986647,-96.796954
6379,1.43,33.0173147,-96.7961511
6380,1.59,33.0686436,-96.6992463
6381,1.41,29.8052798,-94.9821682
6382,1.49,33.056613,-96.689125
6383,1.64,33.0200799,-96.7102808
6384,1.56,30.2425322,-95.8202255
6385,1.68,28.9396387,-98.5127819
6386,1.68,28.9590091,-98.4841007
6387,1.57,28.9567878,-98.4845353
6388,1.7,31.467389,-94.8728093
6389,1.55,29.903842,-93.93668
6390,1.65,29.872536,-93.9533143
6391,1.39,29.915939,-93.905857
6392,1.18,29.8204326,-94.8985691
6393,1.58,29.948504,-93.9809439
6394,1.58,26.0749161,-97.2273555
6395,1.57,28.632361,-96.631948
6396,1.53,29.952384,-93.955549
6397,1.5,29.982426,-93.966917
6398,1.37,28.443674,-96.41736
6399,1.44,30.1232824,-95.2770737
6400,1.48,30.1050222,-95.2374669
6401,1.31,30.1046379,-95.2501955
6402,1.82,27.8532754,-97.2188623
6403,1.64,29.775431,-94.9777021
6404,1.54,33.197021,-101.3782586
6405,1.52,29.0780356,-98.0872357
6406,1.45,33.8335164,-96.6974969
6407,1.68,29.5606763,-104.3786984
6408,1.59,29.562805,-104.373696
6409,1.13,33.132187,-96.491626
6410,1.56,33.173106,-96.4898259
6411,1.39,33.1746123,-96.5039706
6412,1.34,33.2368104,-96.7893009
6413,1.4,34.2907861,-99.7492683
6414,1.39,30.0818633,-94.1552452
6415,1.38,32.9081876,-96.1280217
6416,1.62,34.3661162,-101.0554367
6417,1.55,32.7934747,-95.4517469
6418,1.71,32.7958004,-95.4357201
6419,1.54,26.4745346,-97.7837979
6420,1.55,26.4837358,-97.7703444
6421,1.59,32.5320717,-96.805557
6422,1.18,32.5240003,-96.7961375
6423,1.4,28.3162338,-97.2728725
6424,1.53,33.0448378,-97.4714812
6425,1.51,30.0307774,-94.0827334
6426,1.75,33.0551452,-97.4752842
6427,1.48,32.9609521,-96.6834877
6428,1.33,32.9628133,-96.7380124
6429,1.61,32.9624064,-96.749478
6430,1.49,32.977654,-96.73992
6431,1.48,32.94492,-96.6994111
6432,1.56,32.9507916,-96.7361559
6433,1.4,32.939649,-96.7474979
6434,1.71,32.9603002,-96.7241887
6435,1.37,32.9628259,-96.7513655
6436,1.73,30.085271,-94.133527
6437,1.57,32.948241,-96.730381
6438,1.54,32.9396097,-96.7479307
6439,1.74,32.9760294,-96.7386946
6440,1.47,32.9436552,-96.6943476
6441,1.54,32.9619173,-96.7685785
6442,1.98,32.9760069,-96.7167223
6443,1.43,32.9456835,-96.6994908
6444,1.73,32.9316317,-96.6996192
6445,1.56,32.9959446,-96.7071433
6446,1.58,32.9402149,-96.7684554
6447,1.21,29.9599995,-94.2259944
6448,1.4,32.996804,-96.698972
6449,1.67,32.9448009,-96.683437
6450,1.34,32.809142,-97.2196437
6451,1.42,32.824097,-97.211846
6452,1.54,29.580266,-95.766919
6453,1.12,29.5019439,-95.5984848
6454,1.54,29.5380613,-95.7030178
6455,1.42,29.5491348,-95.8086528
6456,1.65,29.5823915,-95.7606578
6457,1.67,29.5479,-95.6980118
6458,1.35,29.9239302,-94.2460533
6459,1.69,29.5782988,-95.7707321
6460,1.59,29.5447109,-95.6981669
6461,1.38,29.6240901,-95.7444152
6462,1.26,29.5494754,-95.7483985
6463,1.65,29.5625205,-95.7593383
6464,1.32,29.5661674,-95.7810442
6465,1.78,29.6967682,-95.8174283
6466,1.55,29.5334239,-95.7757257
6467,1.29,31.470044,-96.9242385
6468,1.55,26.377805,-98.8385381
6469,1.5,30.042106,-94.1329778
6470,1.69,26.3454262,-98.749948
6471,1.62,26.3880487,-98.8090353
6472,1.48,26.3445408,-98.7440397
6473,1.63,26.3775439,-98.8157291
6474,1.76,26.399487,-98.9273331
6475,1.52,26.4040988,-98.9372237
6476,1.54,26.3818586,-98.8207779
6477,1.46,26.2356847,-97.5861163
6478,1.53,32.2322978,-97.3785715
6479,1.37,32.776086,-97.3958679
6480,1.65,32.4367312,-99.7283256
6481,1.54,33.1024912,-96.6794511
6482,1.76,30.0508129,-94.0861696
6483,1.67,30.8530646,-95.4033174
6484,1.51,33.0018547,-97.2191824
6485,1.56,32.9996407,-97.2296308
6486,1.41,33.8999819,-100.8574192
6487,1.64,29.3702095,-98.5037363
6488,1.51,31.4681539,-97.1145162
6489,1.18,27.7854444,-97.6555338
6490,1.43,27.804032,-97.8014465
6491,1.3,27.789139,-97.6675664
6492,1.49,27.798948,-97.658618
6493,1.58,30.1073848,-94.1244387
6494,1.45,27.8611277,-97.6809879
6495,1.47,33.3158614,-99.8571501
6496,1.51,29.5357931,-96.571495
6497,1.43,30.6599419,-96.9912924
6498,1.42,30.6579349,-97.0081025
6499,1.66,30.6591826,-96.9937096
6500,1.52,30.6520846,-97.0091347
6501,1.49,30.6521446,-97.00908
6502,1.53,27.9962174,-97.1039913
6503,1.7,28.02707,-97.051774
6504,1.78,30.0772418,-94.1688444
6505,1.71,32.9291329,-96.4607374
6506,1.69,32.91173,-96.4511896
6507,1.75,32.9309149,-96.4603431
6508,1.46,32.8925879,-96.4718605
6509,1.53,32.9300868,-96.4605905
6510,1.79,32.8997539,-96.4634144
6511,1.83,30.9329119,-97.2287059
6512,1.38,30.9359592,-97.2327634
6513,1.0,30.9339391,-97.2300347
6514,1.57,26.409927,-98.9582321
6515,1.58,30.1342411,-94.267296
6516,1.7,26.4037971,-99.015058
6517,1.83,26.4099346,-98.9582791
6518,1.18,31.0759056,-96.9750638
6519,1.66,29.5576834,-95.7844761
6520,1.71,29.561968,-95.815384
6521,1.45,29.5355151,-95.7757854
6522,1.68,29.5619156,-95.7853707
6523,1.37,29.5586922,-95.797481
6524,1.45,29.5481801,-95.7689947
6525,1.65,29.5578975,-95.8085654
6526,1.65,30.06828,-94.155116
6527,1.76,29.5330991,-95.8076525
6528,1.49,29.512211,-95.46908
6529,1.65,31.7187536,-97.1184739
6530,1.28,30.4315837,-98.3447448
6531,1.52,30.5178456,-97.666078
6532,1.5,30.5120635,-97.70113
6533,1.65,30.5161689,-97.7272465
6534,1.44,30.5180743,-97.6682903
6535,1.39,30.5352667,-97.6912959
6536,1.52,30.5162718,-97.6867893
6537,1.68,30.05647,-94.098007
6538,1.32,30.4812146,-97.6633912
6539,1.51,30.4893619,-97.6799344
6540,1.72,30.5119771,-97.6988613
6541,1.79,32.9102852,-96.5310448
6542,1.27,32.8778649,-96.517945
6543,1.51,32.9084593,-96.5782934
6544,1.65,32.8781644,-96.5174861
6545,1.42,32.9163443,-96.5184598
6546,1.91,32.9075185,-96.5693048
6547,1.49,28.8710648,-97.804697
6548,1.44,30.094377,-94.190358
6549,1.67,29.7377296,-93.8871705
6550,1.67,32.9733861,-96.5991289
6551,1.7,32.8663429,-97.3695056
6552,1.53,31.4624666,-100.4426145
6553,1.55,31.4518134,-100.4347279
6554,1.47,31.4437011,-100.4460301
6555,1.63,31.4477948,-100.4447114
6556,1.55,31.44522,-100.4799668
6557,1.56,31.414792,-100.4749639
6558,1.43,29.5502206,-98.4890552
6559,1.43,29.937135,-94.241551
6560,1.61,29.5245391,-98.5997725
6561,1.63,29.482742,-98.6020489
6562,1.52,29.343077,-98.4465537
6563,1.6,29.5717209,-98.5738819
6564,1.57,29.4667764,-98.5081454
6565,1.82,29.53001,-98.559841
6566,1.65,29.5175953,-98.3981684
6567,1.16,29.5127006,-98.4664463
6568,1.68,29.4487292,-98.5647053
6569,1.46,29.4245315,-98.4264104
6570,1.42,30.0931932,-94.1461307
6571,1.32,29.344921,-98.516508
6572,1.64,29.394435,-98.4989258
6573,1.66,29.4217253,-98.5277798
6574,1.51,29.4462068,-98.5321122
6575,1.39,29.512571,-98.550663
6576,1.3,29.4298535,-98.547553
6577,1.58,29.4710423,-98.5330311
6578,1.36,29.4569841,-98.4782426
6579,1.27,29.5284871,-98.4982582
6580,1.24,29.494778,-98.4306004
6581,1.62,30.0370318,-94.155983
6582,1.29,29.4632661,-98.6437991
6583,1.64,29.5090361,-98.5256148
6584,1.76,29.49937,-98.6264443
6585,1.68,29.495323,-98.507408
6586,1.15,29.478384,-98.491957
6587,1.21,29.31429,-98.402281
6588,1.72,29.5633477,-98.6015828
6589,1.79,29.398607,-98.557424
6590,1.75,29.5402443,-98.5837279
6591,1.55,29.3459167,-98.5035195
6592,1.55,30.3593638,-103.6556519
6593,1.31,30.1338989,-94.1912555
6594,1.49,29.570689,-98.573288
6595,1.64,29.435273,-98.7100112
6596,1.83,29.5363592,-98.6808785
6597,1.7,29.4891217,-98.6769886
6598,1.68,29.4492957,-98.6855286
6599,1.34,29.5616447,-98.3609285
6600,1.63,29.3799812,-98.5135944
6601,1.52,29.375089,-98.4617376
6602,1.55,29.4676815,-98.4064469
6603,1.8,29.4794605,-98.3611891
6604,1.42,30.1339207,-94.1669432
6605,1.6,29.375207,-98.474914
6606,1.21,29.5186525,-98.662103
6607,1.9,29.3933439,-98.5319407
6608,1.47,29.5442557,-98.5797667
6609,1.45,29.5099798,-98.5529922
6610,1.5,29.5752812,-98.5936581
6611,1.33,29.3562329,-98.5270022
6612,1.81,29.5425089,-98.3979681
6613,1.58,29.5150141,-98.4231136
6614,1.51,29.4676815,-98.4064469
6615,1.77,30.0403899,-94.1564506
6616,1.74,29.380442,-98.6406019
6617,1.6,29.5992265,-98.2789685
6618,1.59,29.3571101,-98.5245725
6619,1.38,29.5424313,-98.4116098
6620,1.54,29.4138682,-98.4331422
6621,1.42,29.3527748,-98.4799205
6622,1.65,29.5901775,-98.355957
6623,1.35,29.5152749,-98.6351634
6624,1.76,29.4374658,-98.4612729
6625,1.64,29.373753,-98.50453
6626,1.41,30.091842,-94.129585
6627,1.8,29.435556,-98.4279711
6628,1.51,29.5565983,-98.3809934
6629,1.63,29.4374151,-98.3791157
6630,1.53,29.434602,-98.690821
6631,1.67,29.4486977,-98.5898255
6632,1.16,29.5491921,-98.3710669
6633,1.71,29.5046002,-98.6263752
6634,1.42,29.4576636,-98.636181
6635,1.31,29.3981713,-98.3877329
6636,1.4,29.5398549,-98.5527435
6637,1.52,30.091546,-94.1893761
6638,1.7,29.4409702,-98.4988403
6639,1.64,29.5330428,-98.4951712
6640,1.53,29.4899557,-98.5257042
6641,1.58,29.490502,-98.665024
6642,1.46,29.394949,-98.504599
6643,1.83,29.405413,-98.484725
6644,1.37,29.6531222,-98.4912178
6645,1.6,29.484281,-98.4588349
6646,1.55,29.3986901,-98.4041287
6647,1.63,29.4405859,-98.669024
6648,1.61,29.919272,-94.1628449
6649,1.45,29.35761,-98.560813
6650,1.79,29.5146547,-98.4383194
6651,1.66,29.4851969,-98.6666191
6652,1.43,29.472656,-98.359032
6653,1.48,29.5228202,-98.345266
6654,1.59,29.240382,-98.496411
6655,1.52,29.516693,-98.4118362
6656,1.55,29.4239094,-98.5549716
6657,1.55,29.4503432,-98.7108051
6658,1.52,29.4032262,-98.6292604
6659,1.07,30.0160529,-94.0812789
6660,1.53,29.3227621,-98.4329424
6661,1.42,29.5533969,-98.4030242
6662,1.62,29.3960352,-98.4737821
6663,1.56,29.3979818,-98.530415
6664,1.76,31.5493673,-94.0872751
6665,1.36,26.1375594,-97.6260523
6666,1.19,26.130608,-97.6288749
6667,1.21,26.1261778,-97.6372213
6668,1.47,31.5978006,-106.2743275
6669,1.4,26.1936963,-98.1341629
6670,1.78,30.082347,-94.156024
6671,1.83,29.9329922,-97.8881269
6672,1.52,29.8749685,-97.9403548
6673,1.55,29.8815343,-97.9169968
6674,1.37,29.8644675,-97.9385566
6675,1.43,29.8820879,-97.9169612
6676,1.51,29.8579691,-97.9514469
6677,1.49,29.8816607,-97.917541
6678,1.4,29.8605944,-97.9396605
6679,1.72,29.881838,-97.920909
6680,1.71,29.8454667,-97.9810169
6681,1.62,32.8655911,-97.1030738
6682,1.39,29.8561515,-97.9528024
6683,1.44,29.8801352,-97.9235113
6684,1.75,29.9351136,-97.8870241
6685,1.39,29.8465368,-97.9410601
6686,1.65,31.200283,-98.7271802
6687,1.49,31.197587,-98.7184489
6688,1.43,27.0448262,-99.4372916
6689,1.77,29.3807651,-95.1112316
6690,1.57,29.3928795,-95.0554775
6691,1.56,29.6185461,-95.6289217
6692,1.72,32.8659471,-97.1060435
6693,1.42,29.6011901,-98.2744159
6694,1.5,29.5813869,-98.2649712
6695,1.57,29.694596,-96.902997
6696,1.55,29.6912193,-96.9026821
6697,1.6,29.6324263,-96.8954179
6698,1.55,29.6923323,-96.9021908
6699,1.5,29.6324263,-96.8954179
6700,1.47,32.514276,-96.382704
6701,1.32,29.6013565,-95.0133906
6702,1.55,29.5685991,-95.0261482
6703,1.77,32.4159941,-97.1987004
6704,1.65,32.8393015,-97.1590665
6705,1.45,29.5634255,-95.0268353
6706,1.36,29.5640842,-95.0499575
6707,1.61,29.5666446,-95.0592489
6708,1.62,29.559623,-95.0246669
6709,1.71,28.4208551,-96.5907334
6710,1.65,32.6498404,-96.5339752
6711,1.8,32.649428,-96.5460702
6712,1.47,29.820216,-96.16627
6713,1.5,29.783666,-96.158409
6714,1.82,29.7694321,-96.1597144
6715,1.38,32.8448695,-97.1430131
6716,1.87,29.775506,-96.156875
6717,1.52,29.806299,-96.1619063
6718,1.3,29.7599949,-96.2223367
6719,1.6,29.5346249,-97.9855278
6720,1.33,29.6000573,-97.9650279
6721,1.64,29.5697548,-97.9495089
6722,1.66,29.569221,-97.96109
6723,1.82,29.5793139,-97.9420462
6724,1.49,29.5948604,-97.9786277
6725,1.68,29.5727349,-97.9415436
6726,1.63,32.822448,-97.133958
6727,1.44,29.5743031,-97.9415713
6728,1.42,29.6003062,-97.9522425
6729,1.53,29.5836638,-98.0237558
6730,1.54,32.7108624,-102.6454573
6731,1.5,32.719478,-102.649082
6732,1.19,32.3207178,-96.2134368
6733,1.38,33.5944123,-99.2603455
6734,1.25,33.5971961,-99.2607248
6735,1.3,33.672499,-101.979742
6736,1.63,35.2264751,-100.2529258
6737,1.56,32.8385922,-97.1509262
6738,1.68,35.284696,-100.360031
6739,1.43,35.2264851,-100.249234
6740,1.41,35.2264851,-100.249234
6741,1.74,29.5723964,-98.5435376
6742,1.64,29.5982843,-98.5638285
6743,1.56,30.6842668,-101.6727264
6744,1.63,30.445757,-95.032545
6745,1.51,30.477956,-95.0032204
6746,1.4,30.4988526,-94.9991373
6747,1.39,33.6552351,-96.6070567
6748,1.63,32.83611,-97.132916
6749,1.76,33.6346451,-96.615223
6750,1.67,33.6546727,-96.6418067
6751,1.52,33.6028989,-96.6099727
6752,1.38,33.6702463,-96.6062333
6753,1.84,33.68294,-96.585187
6754,1.33,33.6542822,-96.6069759
6755,1.58,33.6397382,-96.5882785
6756,1.66,33.6751159,-96.5892128
6757,1.76,29.4250644,-97.1662449
6758,1.36,29.4284578,-97.1712087
6759,1.35,32.8403466,-97.1215781
6760,1.63,31.1743598,-105.3553638
6761,1.66,31.1745732,-105.3571764
6762,1.87,31.1745732,-105.3571764
6763,1.74,31.172932,-105.3518138
6764,1.26,30.3568566,-94.1100399
6765,1.51,30.4007632,-94.1751024
6766,1.45,30.3521985,-94.1427045
6767,1.73,29.6798408,-95.9787546
6768,1.71,28.03809,-97.5094249
6769,1.74,28.036445,-97.513806
6770,1.67,30.7742671,-95.9500038
6771,1.47,33.494113,-101.732386
6772,1.4,33.4349127,-101.6430864
6773,1.66,33.4373113,-101.6434915
6774,1.56,30.0075438,-97.1574301
6775,1.76,30.0116616,-97.1515305
6776,1.46,30.0040192,-97.1498958
6777,1.41,32.7171406,-100.9149973
6778,1.56,32.4034282,-100.8438795
6779,1.34,32.7051354,-100.9198812
6780,1.46,32.7171715,-100.9202938
6781,1.84,28.4153137,-97.7547408
6782,1.26,31.6519207,-106.2682542
6783,1.66,31.6239567,-106.2888193
6784,1.33,30.3463263,-96.5290731
6785,1.83,30.3457642,-96.6095379
6786,1.81,30.3497886,-96.5320773
6787,1.49,30.856307,-100.6055489
6788,1.43,30.5757512,-100.6526379
6789,1.5,30.57397,-100.650906
6790,1.69,29.664362,-95.214951
6791,1.78,29.669995,-95.240606
6792,1.63,28.3968359,-97.7461165
6793,1.48,26.1065,-97.168111
6794,1.54,29.4813217,-95.9442409
6795,1.53,30.234626,-95.172215
6796,1.55,30.2294907,-95.1656117
6797,1.74,30.070233,-95.4759789
6798,1.69,30.1811421,-95.4528392
6799,1.76,30.1421371,-95.4690257
6800,1.63,30.1701095,-95.4518333
6801,1.39,30.1249832,-95.4419397
6802,1.57,30.040251,-95.4603103
6803,1.68,28.4043399,-97.740653
6804,1.41,30.1273155,-95.4444252
6805,1.37,30.126241,-95.444146
6806,1.7,30.0708558,-95.4457591
6807,1.57,30.065702,-95.433068
6808,1.63,30.048372,-95.473239
6809,1.31,30.0737689,-95.4976426
6810,1.87,30.046193,-95.539035
6811,1.45,32.9216679,-97.6034899
6812,1.52,33.4786914,-100.8616426
6813,1.59,30.6361124,-94.173177
6814,1.47,29.4463238,-95.2386588
6815,1.54,28.435233,-97.76021
6816,1.56,29.639501,-95.582171
6817,1.58,29.648764,-95.597345
6818,1.63,29.6160334,-95.5819194
6819,1.72,29.6251214,-95.5826984
6820,1.13,32.9512858,-99.8030169
6821,1.63,32.2322694,-98.2103134
6822,1.57,32.2048558,-98.2103789
6823,1.43,32.2194437,-98.186029
6824,1.5,29.6204071,-95.6013889
6825,1.39,29.635626,-95.581107
6826,1.26,28.3939663,-97.7444565
6827,1.64,29.635005,-95.58007
6828,1.49,29.61942,-95.635492
6829,1.39,29.619934,-95.6344024
6830,1.59,29.6230168,-95.6018445
6831,1.61,29.6215189,-95.600248
6832,1.61,29.644701,-95.6522229
6833,1.55,33.1064649,-95.5863099
6834,1.53,33.1173009,-95.5959844
6835,1.32,33.1056936,-95.5970544
6836,1.78,33.1220494,-95.5843544
6837,1.48,29.7062125,-95.4683651
6838,1.42,33.1365466,-95.5700514
6839,1.59,32.7818713,-96.5443304
6840,1.49,32.7818713,-96.5443304
6841,1.64,33.4520535,-97.7666999
6842,1.78,32.4791812,-100.3893248
6843,1.63,32.4732964,-100.4023564
6844,1.62,30.567798,-97.429283
6845,1.78,30.5685742,-97.410758
6846,1.69,31.0725339,-97.3535066
6847,1.67,31.0507479,-97.2625187
6848,1.46,29.579272,-95.5965806
6849,1.41,31.0891454,-97.3908384
6850,1.73,31.0602881,-97.3734691
6851,1.5,31.1222301,-97.4472161
6852,1.62,31.0835725,-97.3795396
6853,1.72,31.1522171,-97.3244587
6854,1.64,31.8251484,-95.8380558
6855,1.51,29.4020243,-103.682586
6856,1.54,32.735416,-96.271617
6857,1.55,32.73927,-96.291465
6858,1.74,32.7375894,-96.2803131
6859,1.58,29.7143496,-95.455287
6860,1.29,32.736475,-96.28111
6861,1.67,32.7015262,-96.2732328
6862,1.44,32.7015262,-96.2732328
6863,1.59,32.737057,-96.280284
6864,1.4,32.7395525,-96.3055171
6865,1.69,32.73908,-96.349498
6866,1.55,32.7357537,-96.2745522
6867,1.18,33.448078,-94.0527142
6868,1.51,33.4378771,-94.0806077
6869,1.25,29.3703966,-94.8932286
6870,1.68,29.7169616,-95.4609847
6871,1.59,33.080291,-96.89231
6872,1.41,33.0755853,-96.8922966
6873,1.3,30.2093622,-95.5009695
6874,1.75,30.1682032,-95.457567
